seq_num: 0; position: (-0.96, 0.47, -0.64); triangle_count: 250846; vertex_count: 657116; textures_count: 20; fps: 398,277032535389
seq_num: 1; position: (-0.96, 0.49, -0.68); triangle_count: 250846; vertex_count: 657116; textures_count: 20; fps: 439,956364191174
seq_num: 2; position: (-0.95, 0.46, -0.71); triangle_count: 250846; vertex_count: 657116; textures_count: 20; fps: 423,575529836164
seq_num: 3; position: (-1.02, 0.56, -0.72); triangle_count: 250846; vertex_count: 657116; textures_count: 20; fps: 423,432327861463
seq_num: 4; position: (-1.04, 0.56, -0.76); triangle_count: 250846; vertex_count: 657116; textures_count: 20; fps: 424,516702444168
seq_num: 5; position: (-0.89, 0.56, -0.85); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 409,412768550968
seq_num: 6; position: (-0.93, 0.61, -1.05); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 388,671532846715
seq_num: 7; position: (-0.96, 0.70, -1.03); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 413,088507860278
seq_num: 8; position: (-0.93, 0.70, -0.97); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 396,497012780761
seq_num: 9; position: (-0.85, 0.86, -0.99); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 336,094724537124
seq_num: 10; position: (-0.72, 0.78, -0.89); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 422,068820908376
seq_num: 11; position: (-0.62, 0.61, -0.87); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 422,844624502963
seq_num: 12; position: (-0.68, 0.58, -0.82); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 423,20976159189
seq_num: 13; position: (-0.74, 0.68, -0.77); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 426,589161368453
seq_num: 14; position: (-0.74, 0.71, -0.72); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 441,451987126712
seq_num: 15; position: (-0.44, 0.73, -0.43); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 415,881544156531
seq_num: 16; position: (-0.35, 0.69, -0.56); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 417,917935092048
seq_num: 17; position: (-0.37, 0.67, -0.58); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 416,101587301587
seq_num: 18; position: (-0.40, 0.68, -0.56); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 426,556875804132
seq_num: 19; position: (-0.46, 0.71, -0.63); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 374,224125624554
seq_num: 20; position: (-0.41, 0.35, -0.81); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 428,991931800883
seq_num: 21; position: (-0.38, 0.34, -0.88); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 423,846286896033
seq_num: 22; position: (-0.34, 0.36, -0.94); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 423,305118479853
seq_num: 23; position: (-0.32, 0.40, -1.00); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 416,952510793002
seq_num: 24; position: (-0.36, 0.44, -0.91); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 433,328424374483
seq_num: 25; position: (-0.14, 0.57, -0.90); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 415,881544156531
seq_num: 26; position: (-0.12, 0.53, -0.87); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 427,333080597468
seq_num: 27; position: (0.00, 0.54, -0.82); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 443,010365029292
seq_num: 28; position: (-0.05, 0.49, -0.87); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 385,273439855291
seq_num: 29; position: (-0.05, 0.49, -0.87); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 418,903778107522
seq_num: 30; position: (-0.04, 0.27, -0.78); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 421,469134417648
seq_num: 31; position: (-0.01, 0.28, -0.75); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 417,680121396055
seq_num: 32; position: (0.04, 0.29, -0.77); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 423,71882870353
seq_num: 33; position: (0.03, 0.27, -0.79); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 437,918523861954
seq_num: 34; position: (0.05, 0.38, -0.70); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 422,337654552267
seq_num: 35; position: (0.13, 0.42, -0.77); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 409,381579949722
seq_num: 36; position: (0.25, 0.41, -0.85); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 422,385131337355
seq_num: 37; position: (0.19, 0.34, -0.88); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 373,410503429921
seq_num: 38; position: (0.20, 0.32, -0.87); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 414,456916996047
seq_num: 39; position: (0.15, 0.31, -0.97); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 440,67690238709
seq_num: 40; position: (0.25, 0.19, -0.93); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 415,457831779933
seq_num: 41; position: (0.26, 0.16, -0.93); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 420,227855651655
seq_num: 42; position: (0.26, 0.16, -0.93); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 439,353064411686
seq_num: 43; position: (0.29, 0.18, -0.91); triangle_count: 156781; vertex_count: 410702; textures_count: 20; fps: 419,686208736754
