seq_num: 0; position: (-0.96, 0.47, -0.64); triangle_count: 555616; vertex_count: 1071648; textures_count: 19; fps: 3,96712274867441
seq_num: 1; position: (-0.96, 0.49, -0.68); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 153,71528177031
seq_num: 2; position: (-0.95, 0.46, -0.71); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 267,704444397166
seq_num: 3; position: (-1.02, 0.56, -0.72); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 340,937760550329
seq_num: 4; position: (-1.04, 0.56, -0.76); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 343,82520265222
seq_num: 5; position: (-0.89, 0.56, -0.85); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 308,753298315935
seq_num: 6; position: (-0.93, 0.61, -1.05); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 355,313990427379
seq_num: 7; position: (-0.96, 0.70, -1.03); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 338,672860352337
seq_num: 8; position: (-0.93, 0.70, -0.97); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 372,127162015764
seq_num: 9; position: (-0.85, 0.86, -0.99); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 338,19577487502
seq_num: 10; position: (-0.72, 0.78, -0.89); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 342,300350926282
seq_num: 11; position: (-0.62, 0.61, -0.87); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 338,878888260483
seq_num: 12; position: (-0.68, 0.58, -0.82); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 345,907307613462
seq_num: 13; position: (-0.74, 0.68, -0.77); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 361,604891324609
seq_num: 14; position: (-0.74, 0.71, -0.72); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 366,307842646663
seq_num: 15; position: (-0.44, 0.73, -0.43); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 297,061752353162
seq_num: 16; position: (-0.35, 0.69, -0.56); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 321,586304959991
seq_num: 17; position: (-0.37, 0.67, -0.58); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 325,115405936129
seq_num: 18; position: (-0.40, 0.68, -0.56); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 327,785537010022
seq_num: 19; position: (-0.46, 0.71, -0.63); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 354,080845695311
seq_num: 20; position: (-0.41, 0.35, -0.81); triangle_count: 416712; vertex_count: 803736; textures_count: 26; fps: 338,788720214763
seq_num: 21; position: (-0.38, 0.34, -0.88); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 367,555416607456
seq_num: 22; position: (-0.34, 0.36, -0.94); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 346,198530313464
seq_num: 23; position: (-0.32, 0.40, -1.00); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 342,127239082506
seq_num: 24; position: (-0.36, 0.44, -0.91); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 346,156080813416
seq_num: 25; position: (-0.14, 0.57, -0.90); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 315,17310627586
seq_num: 26; position: (-0.12, 0.53, -0.87); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 349,39722101896
seq_num: 27; position: (0.00, 0.54, -0.82); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 338,089938359412
seq_num: 28; position: (-0.05, 0.49, -0.87); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 347,121927227671
seq_num: 29; position: (-0.05, 0.49, -0.87); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 339,420906065987
seq_num: 30; position: (-0.04, 0.27, -0.78); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 338,969104315127
seq_num: 31; position: (-0.01, 0.28, -0.75); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 336,917357324437
seq_num: 32; position: (0.04, 0.29, -0.77); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 317,915884220001
seq_num: 33; position: (0.03, 0.27, -0.79); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 337,307844779057
seq_num: 34; position: (0.05, 0.38, -0.70); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 343,652154371246
seq_num: 35; position: (0.13, 0.42, -0.77); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 323,039368167518
seq_num: 36; position: (0.25, 0.41, -0.85); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 337,245624988176
seq_num: 37; position: (0.19, 0.34, -0.88); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 376,302206104563
seq_num: 38; position: (0.20, 0.32, -0.87); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 331,926709369879
seq_num: 39; position: (0.15, 0.31, -0.97); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 337,72163122247
seq_num: 40; position: (0.25, 0.19, -0.93); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 362,890152648908
seq_num: 41; position: (0.26, 0.16, -0.93); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 335,353365848152
seq_num: 42; position: (0.26, 0.16, -0.93); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 338,131623623586
seq_num: 43; position: (0.29, 0.18, -0.91); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 350,813228745168
seq_num: 44; position: (0.38, 0.11, -1.04); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 352,227373882049
seq_num: 45; position: (0.13, 0.00, -0.60); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 323,627000865113
seq_num: 46; position: (0.11, 0.06, -0.55); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 335,708619748018
seq_num: 47; position: (0.11, 0.06, -0.55); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 347,296023619812
seq_num: 48; position: (0.12, 0.06, -0.55); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 345,390515448394
seq_num: 49; position: (0.15, 0.06, -0.52); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 338,874056612741
seq_num: 50; position: (-0.03, 0.11, -0.44); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 355,647073232775
seq_num: 51; position: (0.03, 0.07, -0.38); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 337,555355671909
seq_num: 52; position: (0.03, 0.04, -0.37); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 358,0760569526
seq_num: 53; position: (0.04, 0.04, -0.37); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 343,399736135413
seq_num: 54; position: (0.00, 0.09, -0.30); triangle_count: 347261; vertex_count: 669782; textures_count: 26; fps: 336,917357324437
seq_num: 55; position: (-0.20, -0.12, -0.01); triangle_count: 416712; vertex_count: 803736; textures_count: 26; fps: 359,015987445908
seq_num: 56; position: (-0.26, 0.06, -0.07); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 323,949670461354
seq_num: 57; position: (-0.26, 0.06, -0.06); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 341,778357235984
seq_num: 58; position: (-0.25, 0.07, -0.06); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 341,937575701109
seq_num: 59; position: (-0.27, 0.25, -0.05); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 334,348532307981
seq_num: 60; position: (-0.43, 0.29, 0.14); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 344,168415678194
seq_num: 61; position: (-0.49, 0.38, 0.00); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 343,319425994874
seq_num: 62; position: (-0.52, 0.36, 0.03); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 319,937756250119
seq_num: 63; position: (-0.53, 0.36, 0.04); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 333,678858897084
seq_num: 64; position: (-0.55, 0.32, 0.00); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 328,326704114164
seq_num: 65; position: (-0.38, 0.20, -0.04); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 339,804266188833
seq_num: 66; position: (-0.32, 0.20, -0.16); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 337,252005448766
seq_num: 67; position: (-0.38, 0.26, -0.18); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 257,898592401998
seq_num: 68; position: (-0.40, 0.25, -0.16); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 356,479993956163
seq_num: 69; position: (-0.39, 0.30, -0.10); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 335,83511369845
seq_num: 70; position: (-0.45, 0.33, -0.15); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 327,770012598157
seq_num: 71; position: (-0.42, 0.33, -0.25); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 321,180355866601
seq_num: 72; position: (-0.59, 0.31, -0.18); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 324,058887432103
seq_num: 73; position: (-0.57, 0.31, -0.18); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 319,113182246146
seq_num: 74; position: (-0.60, 0.25, -0.18); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 322,575607573342
seq_num: 75; position: (-0.76, 0.10, -0.28); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 329,007245136631
seq_num: 76; position: (-0.65, 0.01, -0.23); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 323,961802044714
seq_num: 77; position: (-0.84, -0.06, -0.35); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 296,933992902843
seq_num: 78; position: (-0.75, 0.11, -0.31); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 337,038391363125
seq_num: 79; position: (-0.85, 0.27, -0.27); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 318,431795319529
seq_num: 80; position: (-1.02, 0.30, -0.09); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 325,620205518124
seq_num: 81; position: (-0.87, 0.41, -0.06); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 323,356333869099
seq_num: 82; position: (-0.87, 0.41, -0.05); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 325,213184086616
seq_num: 83; position: (-0.87, 0.43, -0.05); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 334,057176053897
seq_num: 84; position: (-0.83, 0.50, -0.13); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 322,765166778599
seq_num: 85; position: (-0.96, 0.57, -0.22); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 344,343779320698
seq_num: 86; position: (-0.96, 0.57, -0.22); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 325,561997233904
seq_num: 87; position: (-1.06, 0.62, -0.10); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 312,975646155712
seq_num: 88; position: (-1.03, 0.69, -0.14); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 327,035838499924
seq_num: 89; position: (-0.92, 0.72, -0.12); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 323,04841570663
seq_num: 90; position: (-0.92, 0.92, -0.10); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 328,435775506136
seq_num: 91; position: (-0.89, 0.88, -0.06); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 328,228023575076
seq_num: 92; position: (-0.87, 0.90, -0.07); triangle_count: 555614; vertex_count: 1071644; textures_count: 26; fps: 348,602367066244
